YEAR,MES,CCAA_DESTINO,CONTINENTE_ORIGEN,PAIS_ORIGEN,TURISTAS,PERNOCTACIONES,ESTANCIA_MEDIA
2024,9,Galicia,America,Honduras,51,425,8
2024,9,Galicia,America,Mexico,1596,11925,7
2024,9,Galicia,America,Panama,121,932,7
2024,9,Galicia,America,Paraguay,80,740,9
2024,9,Galicia,America,Peru,211,1572,7
2024,9,Galicia,America,Republica Dominicana,80,753,9
2024,9,Galicia,America,Uruguay,598,5750,9
2024,9,Galicia,America,Venezuela,981,8561,8
2024,9,Illes Balears,America,Argentina,5814,56396,9
2024,9,Illes Balears,America,Bolivia,86,456,5
2024,9,Illes Balears,America,Brasil,4157,28268,6
2024,9,Illes Balears,America,Canada,9220,47944,5
2024,9,Illes Balears,America,Chile,902,6134,6
2024,9,Illes Balears,America,Colombia,2635,19236,7
2024,9,Illes Balears,America,Costa Rica,79,498,6
2024,9,Illes Balears,America,Cuba,37,152,4
2024,9,Illes Balears,America,Ecuador,365,2117,5
2024,9,Illes Balears,America,El Salvador,71,653,9
2024,9,Illes Balears,America,Estados Unidos de America,48230,260442,5
2024,9,Illes Balears,America,Guatemala,75,630,8
2024,9,Illes Balears,America,Honduras,167,1303,7
2024,9,Illes Balears,America,Jamaica,133,585,4
2024,9,Illes Balears,America,Mexico,1391,9181,6
2024,9,Illes Balears,America,Nicaragua,47,357,7
2024,9,Illes Balears,America,Panama,94,583,6
2024,9,Illes Balears,America,Paraguay,338,3414,10
2024,9,Illes Balears,America,Peru,267,1736,6
2024,9,Illes Balears,America,Republica Dominicana,96,691,7
2024,9,Illes Balears,America,Trinidad y Tobago,33,102,3
2024,9,Illes Balears,America,Uruguay,1260,10962,8
2024,9,Illes Balears,America,Venezuela,208,1206,5
2024,9,La Rioja,America,Argentina,82,697,8
2024,9,La Rioja,America,Brasil,64,614,9
2024,9,La Rioja,America,Canada,131,773,5
2024,9,La Rioja,America,Chile,53,371,7
2024,9,La Rioja,America,Colombia,354,2690,7
2024,9,La Rioja,America,Ecuador,36,259,7
2024,9,La Rioja,America,Estados Unidos de America,994,7554,7
2024,9,La Rioja,America,Mexico,124,1066,8
2024,9,La Rioja,America,Venezuela,55,435,7
2024,9,Melilla,America,Estados Unidos de America,43,189,4
2024,9,Pais Vasco,America,Argentina,1124,10018,8
2024,9,Pais Vasco,America,Bolivia,105,662,6
2024,9,Pais Vasco,America,Brasil,903,6386,7
2024,9,Pais Vasco,America,Canada,1486,7684,5
2024,9,Pais Vasco,America,Chile,402,2718,6
2024,9,Pais Vasco,America,Colombia,2018,16323,8
2024,9,Pais Vasco,America,Costa Rica,57,460,8
2024,9,Pais Vasco,America,Cuba,43,177,4
2024,9,Pais Vasco,America,Ecuador,223,1525,6
2024,9,Pais Vasco,America,El Salvador,55,339,6
2024,9,Pais Vasco,America,Estados Unidos de America,14633,91963,6
2024,9,Pais Vasco,America,Guatemala,107,991,9
2024,9,Pais Vasco,America,Honduras,206,1720,8
2024,9,Pais Vasco,America,Mexico,1401,9538,6
2024,9,Pais Vasco,America,Nicaragua,173,1391,8
2024,9,Pais Vasco,America,Panama,61,343,5
2024,9,Pais Vasco,America,Paraguay,265,2433,9
2024,9,Pais Vasco,America,Peru,194,1483,7
2024,9,Pais Vasco,America,Republica Dominicana,63,405,6
2024,9,Pais Vasco,America,Uruguay,228,1556,6
2024,9,Pais Vasco,America,Venezuela,328,3073,9
2024,9,Principado de Asturias,America,Argentina,452,4294,9
2024,9,Principado de Asturias,America,Brasil,259,2020,7
2024,9,Principado de Asturias,America,Canada,252,1588,6
2024,9,Principado de Asturias,America,Chile,152,1079,7
2024,9,Principado de Asturias,America,Colombia,594,4633,7
2024,9,Principado de Asturias,America,Ecuador,55,281,5
2024,9,Principado de Asturias,America,Estados Unidos de America,3077,27385,8
2024,9,Principado de Asturias,America,Guatemala,42,571,13
2024,9,Principado de Asturias,America,Mexico,666,6061,9
2024,9,Principado de Asturias,America,Paraguay,111,910,8
2024,9,Principado de Asturias,America,Peru,45,333,7
2024,9,Principado de Asturias,America,Republica Dominicana,46,672,14
2024,9,Principado de Asturias,America,Uruguay,103,937,9
2024,9,Principado de Asturias,America,Venezuela,135,945,7
2024,9,Region de Murcia,America,Argentina,206,2122,10
2024,9,Region de Murcia,America,Bolivia,60,294,4
2024,9,Region de Murcia,America,Brasil,189,1720,9
2024,9,Region de Murcia,America,Canada,335,1977,5
2024,9,Region de Murcia,America,Chile,85,689,8
2024,9,Region de Murcia,America,Colombia,1019,8050,7
2024,9,Region de Murcia,America,Ecuador,547,3774,6
2024,9,Region de Murcia,America,Estados Unidos de America,4129,33445,8
2024,9,Region de Murcia,America,Guatemala,87,853,9
2024,9,Region de Murcia,America,Honduras,93,818,8
2024,9,Region de Murcia,America,Mexico,259,2512,9
2024,9,Region de Murcia,America,Nicaragua,60,546,9
2024,9,Region de Murcia,America,Paraguay,93,1088,11
2024,9,Region de Murcia,America,Peru,48,355,7
2024,9,Region de Murcia,America,Uruguay,43,297,6
2024,9,Region de Murcia,America,Venezuela,119,1059,8
2024,10,Andalucia,America,Argentina,5457,49257,9
2024,10,Andalucia,America,Bolivia,191,1130,5
2024,10,Andalucia,America,Brasil,4552,31424,6
2024,10,Andalucia,America,Canada,15014,96157,6
2024,10,Andalucia,America,Chile,1229,9148,7
2024,10,Andalucia,America,Colombia,5520,42174,7
2024,10,Andalucia,America,Costa Rica,250,1992,8
2024,10,Andalucia,America,Cuba,173,662,3
2024,10,Andalucia,America,Ecuador,666,4672,7
2024,10,Andalucia,America,El Salvador,164,1386,8
2024,10,Andalucia,America,Estados Unidos de America,61818,452545,7
2024,10,Andalucia,America,Guatemala,273,2202,8
2024,10,Andalucia,America,Honduras,253,2365,9
2024,10,Andalucia,America,Jamaica,93,738,7
2024,10,Andalucia,America,Mexico,3249,25091,7
2024,10,Andalucia,America,Nicaragua,386,2742,7
2024,10,Andalucia,America,Panama,290,2441,8
2024,10,Andalucia,America,Paraguay,773,6563,8
2024,10,Andalucia,America,Peru,735,5609,7
2024,10,Andalucia,America,Republica Dominicana,324,2561,7
2024,10,Andalucia,America,Trinidad y Tobago,31,284,9
2024,10,Andalucia,America,Uruguay,868,7606,8
2024,10,Andalucia,America,Venezuela,933,6565,7
2024,10,Aragon,America,Argentina,372,2704,7
2024,10,Aragon,America,Brasil,362,2437,6
2024,10,Aragon,America,Canada,420,2998,7
2024,10,Aragon,America,Chile,165,1208,7
2024,10,Aragon,America,Colombia,1347,9498,7
2024,10,Aragon,America,Costa Rica,47,375,8
2024,10,Aragon,America,Cuba,37,259,7
2024,10,Aragon,America,Ecuador,230,1526,6
2024,10,Aragon,America,El Salvador,43,285,6
2024,10,Aragon,America,Estados Unidos de America,3401,33146,9
2024,10,Aragon,America,Guatemala,56,320,5
2024,10,Aragon,America,Honduras,86,664,7
2024,10,Aragon,America,Mexico,362,3119,8
2024,10,Aragon,America,Nicaragua,210,1715,8
2024,10,Aragon,America,Panama,31,229,7
2024,10,Aragon,America,Paraguay,34,262,7
2024,10,Aragon,America,Peru,151,1083,7
2024,10,Aragon,America,Republica Dominicana,65,401,6
2024,10,Aragon,America,Uruguay,81,555,6
2024,10,Aragon,America,Venezuela,231,1856,8
2024,10,Canarias,America,Argentina,697,6264,9
2024,10,Canarias,America,Brasil,758,4302,5
2024,10,Canarias,America,Canada,1989,12199,6
2024,10,Canarias,America,Chile,274,1979,7
2024,10,Canarias,America,Colombia,2284,16133,7
2024,10,Canarias,America,Costa Rica,39,302,7
2024,10,Canarias,America,Cuba,172,844,4
2024,10,Canarias,America,Ecuador,172,1085,6
2024,10,Canarias,America,Estados Unidos de America,9794,63427,6
2024,10,Canarias,America,Guatemala,35,455,13
2024,10,Canarias,America,Honduras,36,337,9
2024,10,Canarias,America,Jamaica,35,244,7
2024,10,Canarias,America,Mexico,442,4073,9
2024,10,Canarias,America,Panama,52,605,11
2024,10,Canarias,America,Paraguay,125,1155,9
2024,10,Canarias,America,Peru,137,958,7
2024,10,Canarias,America,Republica Dominicana,52,271,5
2024,10,Canarias,America,Uruguay,402,3532,8
2024,10,Canarias,America,Venezuela,1052,6933,6
2024,10,Cantabria,America,Argentina,216,1771,8
2024,10,Cantabria,America,Brasil,164,1082,6
2024,10,Cantabria,America,Canada,158,916,5
2024,10,Cantabria,America,Chile,76,524,6
2024,10,Cantabria,America,Colombia,493,3648,7
2024,10,Cantabria,America,Ecuador,42,235,5
2024,10,Cantabria,America,Estados Unidos de America,1666,13828,8
2024,10,Cantabria,America,Guatemala,33,145,4
2024,10,Cantabria,America,Mexico,291,2735,9
2024,10,Cantabria,America,Peru,96,634,6
2024,10,Cantabria,America,Republica Dominicana,31,332,10
2024,10,Cantabria,America,Uruguay,43,361,8
2024,10,Cantabria,America,Venezuela,80,632,7
2024,10,Castilla - La Mancha,America,Argentina,497,2712,5
2024,10,Castilla - La Mancha,America,Bolivia,42,362,8
2024,10,Castilla - La Mancha,America,Brasil,485,2785,5
2024,10,Castilla - La Mancha,America,Canada,447,2451,5
2024,10,Castilla - La Mancha,America,Chile,215,1293,6
2024,10,Castilla - La Mancha,America,Colombia,2128,14442,6
2024,10,Castilla - La Mancha,America,Costa Rica,42,199,4
2024,10,Castilla - La Mancha,America,Ecuador,258,1568,6
2024,10,Castilla - La Mancha,America,El Salvador,50,322,6
2024,10,Castilla - La Mancha,America,Estados Unidos de America,5132,47043,9
2024,10,Castilla - La Mancha,America,Guatemala,78,506,6
2024,10,Castilla - La Mancha,America,Honduras,94,663,7
2024,10,Castilla - La Mancha,America,Mexico,603,4265,7
2024,10,Castilla - La Mancha,America,Nicaragua,41,374,9
2024,10,Castilla - La Mancha,America,Panama,40,202,5
2024,10,Castilla - La Mancha,America,Paraguay,256,1994,7
2024,10,Castilla - La Mancha,America,Peru,282,1812,6
2024,10,Castilla - La Mancha,America,Republica Dominicana,102,787,7
2024,10,Castilla - La Mancha,America,Uruguay,96,504,5
2024,10,Castilla - La Mancha,America,Venezuela,391,2701,6
2024,10,Castilla y Leon,America,Argentina,681,5101,7
2024,10,Castilla y Leon,America,Bolivia,38,209,5
2024,10,Castilla y Leon,America,Brasil,1382,8834,6
2024,10,Castilla y Leon,America,Canada,877,6763,7
2024,10,Castilla y Leon,America,Chile,292,1895,6
2024,10,Castilla y Leon,America,Colombia,1963,14367,7
2024,10,Castilla y Leon,America,Costa Rica,55,407,7
2024,10,Castilla y Leon,America,Cuba,72,343,4
2024,10,Castilla y Leon,America,Ecuador,228,1285,5
2024,10,Castilla y Leon,America,El Salvador,51,472,9
2024,10,Castilla y Leon,America,Estados Unidos de America,8008,68639,8
2024,10,Castilla y Leon,America,Guatemala,97,753,7
2024,10,Castilla y Leon,America,Honduras,99,931,9
2024,10,Castilla y Leon,America,Mexico,935,7123,7
2024,10,Castilla y Leon,America,Panama,54,349,6
2024,10,Castilla y Leon,America,Paraguay,165,1473,8
2024,10,Castilla y Leon,America,Peru,267,1811,6
2024,10,Castilla y Leon,America,Republica Dominicana,136,764,5
2024,10,Castilla y Leon,America,Uruguay,141,955,6
2024,10,Castilla y Leon,America,Venezuela,441,2948,6
2024,10,Cataluna,America,Argentina,12168,89889,7
2024,10,Cataluna,America,Bolivia,626,3594,5
2024,10,Cataluna,America,Brasil,12526,73053,5
2024,10,Cataluna,America,Canada,24835,114467,4
2024,10,Cataluna,America,Chile,3590,19981,5
2024,10,Cataluna,America,Colombia,11167,70042,6
2024,10,Cataluna,America,Costa Rica,601,3378,5
2024,10,Cataluna,America,Cuba,219,1073,4
2024,10,Cataluna,America,Ecuador,1998,11632,5
2024,10,Cataluna,America,El Salvador,421,3062,7
2024,10,Cataluna,America,Estados Unidos de America,129961,758639,5
2024,10,Cataluna,America,Guatemala,607,3944,6
2024,10,Cataluna,America,Honduras,1485,11690,7
2024,10,Cataluna,America,Jamaica,69,415,6
2024,10,Cataluna,America,Mexico,7888,46463,5
2024,10,Cataluna,America,Nicaragua,179,1150,6
2024,10,Cataluna,America,Panama,485,2760,5
2024,10,Cataluna,America,Paraguay,988,7661,7
2024,10,Cataluna,America,Peru,2642,17291,6
2024,10,Cataluna,America,Republica Dominicana,703,4619,6
2024,10,Cataluna,America,Uruguay,1911,15512,8
2024,10,Cataluna,America,Venezuela,1866,13019,7
2024,10,Ceuta,America,Brasil,50,185,3
2024,10,Ceuta,America,Canada,83,390,4
2024,10,Ceuta,America,Estados Unidos de America,1470,4704,3
2024,10,Comunidad Foral de Navarra,America,Argentina,219,2300,10
2024,10,Comunidad Foral de Navarra,America,Bolivia,36,259,7
2024,10,Comunidad Foral de Navarra,America,Brasil,265,2544,9
2024,10,Comunidad Foral de Navarra,America,Canada,278,2363,8
2024,10,Comunidad Foral de Navarra,America,Chile,109,785,7
2024,10,Comunidad Foral de Navarra,America,Colombia,599,4253,7
2024,10,Comunidad Foral de Navarra,America,Ecuador,183,1080,5
2024,10,Comunidad Foral de Navarra,America,Estados Unidos de America,1869,19811,10
2024,10,Comunidad Foral de Navarra,America,Guatemala,37,411,11
2024,10,Comunidad Foral de Navarra,America,Mexico,272,2802,10
2024,10,Comunidad Foral de Navarra,America,Nicaragua,47,423,9
2024,10,Comunidad Foral de Navarra,America,Peru,113,814,7
2024,10,Comunidad Foral de Navarra,America,Republica Dominicana,33,241,7
2024,10,Comunidad Foral de Navarra,America,Uruguay,72,576,8
2024,10,Comunidad Foral de Navarra,America,Venezuela,95,608,6
2024,10,Comunidad de Madrid,America,Argentina,17119,107850,6
2024,10,Comunidad de Madrid,America,Bolivia,575,3163,5
2024,10,Comunidad de Madrid,America,Brasil,15080,73892,4
2024,10,Comunidad de Madrid,America,Canada,10220,55188,5
2024,10,Comunidad de Madrid,America,Chile,7876,36230,4
2024,10,Comunidad de Madrid,America,Colombia,22704,113520,5
2024,10,Comunidad de Madrid,America,Costa Rica,2089,8356,4
2024,10,Comunidad de Madrid,America,Cuba,362,1448,4
2024,10,Comunidad de Madrid,America,Ecuador,3777,20774,5
2024,10,Comunidad de Madrid,America,El Salvador,598,3767,6
2024,10,Comunidad de Madrid,America,Estados Unidos de America,92300,646100,7
2024,10,Comunidad de Madrid,America,Guatemala,2282,12779,5
2024,10,Comunidad de Madrid,America,Honduras,2764,15478,5
2024,10,Comunidad de Madrid,America,Jamaica,43,202,4
2024,10,Comunidad de Madrid,America,Mexico,27094,132761,4
2024,10,Comunidad de Madrid,America,Nicaragua,432,2765,6
2024,10,Comunidad de Madrid,America,Panama,1391,7372,5
2024,10,Comunidad de Madrid,America,Paraguay,2205,13671,6
2024,10,Comunidad de Madrid,America,Peru,9524,51430,5
2024,10,Comunidad de Madrid,America,Republica Dominicana,2811,19396,6
2024,10,Comunidad de Madrid,America,Uruguay,5123,25103,4
2024,10,Comunidad de Madrid,America,Venezuela,5282,31692,6
2024,10,Comunitat Valenciana,America,Argentina,3807,34188,9
2024,10,Comunitat Valenciana,America,Bolivia,148,1076,7
2024,10,Comunitat Valenciana,America,Brasil,1917,14449,7
2024,10,Comunitat Valenciana,America,Canada,4179,27423,6
2024,10,Comunitat Valenciana,America,Chile,874,6432,7
2024,10,Comunitat Valenciana,America,Colombia,7413,54703,7
2024,10,Comunitat Valenciana,America,Costa Rica,118,815,6
2024,10,Comunitat Valenciana,America,Cuba,113,428,3
2024,10,Comunitat Valenciana,America,Ecuador,886,5383,6
2024,10,Comunitat Valenciana,America,El Salvador,97,904,9
2024,10,Comunitat Valenciana,America,Estados Unidos de America,22776,205161,9
2024,10,Comunitat Valenciana,America,Guatemala,140,1132,8
2024,10,Comunitat Valenciana,America,Honduras,335,2741,8
2024,10,Comunitat Valenciana,America,Jamaica,37,213,5
2024,10,Comunitat Valenciana,America,Mexico,1714,14935,8
2024,10,Comunitat Valenciana,America,Nicaragua,67,566,8
2024,10,Comunitat Valenciana,America,Panama,182,1417,7
2024,10,Comunitat Valenciana,America,Paraguay,326,2877,8
2024,10,Comunitat Valenciana,America,Peru,511,4249,8
2024,10,Comunitat Valenciana,America,Republica Dominicana,167,1231,7
2024,10,Comunitat Valenciana,America,Uruguay,785,7408,9
2024,10,Comunitat Valenciana,America,Venezuela,1297,8982,6
2024,10,Extremadura,America,Argentina,248,2303,9
2024,10,Extremadura,America,Brasil,557,2674,4
2024,10,Extremadura,America,Canada,142,821,5
2024,10,Extremadura,America,Chile,86,533,6
2024,10,Extremadura,America,Colombia,395,2873,7
2024,10,Extremadura,America,Ecuador,41,230,5
2024,10,Extremadura,America,Estados Unidos de America,1342,12766,9
2024,10,Extremadura,America,Guatemala,32,136,4
2024,10,Extremadura,America,Mexico,221,2076,9
2024,10,Extremadura,America,Nicaragua,35,419,12
2024,10,Extremadura,America,Peru,64,506,7
2024,10,Extremadura,America,Uruguay,39,267,6
2024,10,Extremadura,America,Venezuela,86,459,5
2024,10,Galicia,America,Argentina,1716,16393,9
2024,10,Galicia,America,Brasil,3048,18460,6
2024,10,Galicia,America,Canada,2134,14232,6
2024,10,Galicia,America,Chile,373,2508,6
2024,10,Galicia,America,Colombia,1623,12209,7
2024,10,Galicia,America,Costa Rica,54,478,8
2024,10,Galicia,America,Ecuador,164,1167,7
2024,10,Galicia,America,El Salvador,34,341,10
2024,10,Galicia,America,Estados Unidos de America,16092,134648,8
2024,10,Galicia,America,Guatemala,105,1005,9
2024,10,Galicia,America,Honduras,49,405,8
2024,10,Galicia,America,Mexico,1220,10414,8
2024,10,Galicia,America,Panama,119,969,8
2024,10,Galicia,America,Paraguay,101,1000,9
2024,10,Galicia,America,Peru,268,1950,7
2024,10,Galicia,America,Republica Dominicana,88,668,7
2024,10,Galicia,America,Uruguay,599,5240,8
2024,10,Galicia,America,Venezuela,938,6881,7
2024,10,Illes Balears,America,Argentina,3240,30132,9
2024,10,Illes Balears,America,Bolivia,79,435,5
2024,10,Illes Balears,America,Brasil,2163,12762,5
2024,10,Illes Balears,America,Canada,6266,33836,5
2024,10,Illes Balears,America,Chile,426,3025,7
2024,10,Illes Balears,America,Colombia,2433,16544,6
2024,10,Illes Balears,America,Costa Rica,76,555,7
2024,10,Illes Balears,America,Cuba,49,240,4
2024,10,Illes Balears,America,Ecuador,286,2088,7
2024,10,Illes Balears,America,El Salvador,49,466,9
2024,10,Illes Balears,America,Estados Unidos de America,24984,149904,6
2024,10,Illes Balears,America,Guatemala,64,563,8
2024,10,Illes Balears,America,Honduras,75,548,7
2024,10,Illes Balears,America,Jamaica,59,301,5
2024,10,Illes Balears,America,Mexico,641,4743,7
2024,10,Illes Balears,America,Nicaragua,33,261,7
2024,10,Illes Balears,America,Panama,53,302,5
2024,10,Illes Balears,America,Paraguay,302,2688,8
2024,10,Illes Balears,America,Peru,194,1067,5
2024,10,Illes Balears,America,Republica Dominicana,95,637,6
2024,10,Illes Balears,America,Uruguay,505,5050,10
2024,10,Illes Balears,America,Venezuela,171,958,5
2024,10,La Rioja,America,Argentina,103,1009,9
2024,10,La Rioja,America,Brasil,79,640,8
2024,10,La Rioja,America,Canada,158,1185,7
2024,10,La Rioja,America,Chile,52,380,7
2024,10,La Rioja,America,Colombia,402,3015,7
2024,10,La Rioja,America,Ecuador,43,305,7
2024,10,La Rioja,America,Estados Unidos de America,819,7862,9
2024,10,La Rioja,America,Guatemala,30,201,6
2024,10,La Rioja,America,Mexico,98,911,9
2024,10,La Rioja,America,Venezuela,53,366,6
2024,10,Melilla,America,Colombia,35,343,9
2024,10,Melilla,America,Estados Unidos de America,50,230,4
2024,10,Pais Vasco,America,Argentina,1142,9886,8
2024,10,Pais Vasco,America,Bolivia,109,594,5
2024,10,Pais Vasco,America,Brasil,1004,6469,6
2024,10,Pais Vasco,America,Canada,1614,9140,5
2024,10,Pais Vasco,America,Chile,334,2292,6
2024,10,Pais Vasco,America,Colombia,1974,13732,7
2024,10,Pais Vasco,America,Costa Rica,68,410,6
2024,10,Pais Vasco,America,Cuba,54,308,5
2024,10,Pais Vasco,America,Ecuador,218,1378,6
2024,10,Pais Vasco,America,El Salvador,39,340,8
2024,10,Pais Vasco,America,Estados Unidos de America,11036,80575,7
2024,10,Pais Vasco,America,Guatemala,115,887,7
2024,10,Pais Vasco,America,Honduras,128,1137,8
2024,10,Pais Vasco,America,Mexico,1221,9827,8
2024,10,Pais Vasco,America,Nicaragua,190,1396,7
2024,10,Pais Vasco,America,Panama,63,346,5
2024,10,Pais Vasco,America,Paraguay,268,2263,8
2024,10,Pais Vasco,America,Peru,224,1495,6
2024,10,Pais Vasco,America,Republica Dominicana,91,635,7
2024,10,Pais Vasco,America,Uruguay,218,1848,8
2024,10,Pais Vasco,America,Venezuela,275,2040,7
2024,10,Principado de Asturias,America,Argentina,424,4070,9
2024,10,Principado de Asturias,America,Brasil,278,2224,8
2024,10,Principado de Asturias,America,Canada,290,2059,7
2024,10,Principado de Asturias,America,Chile,116,905,7
2024,10,Principado de Asturias,America,Colombia,587,4461,7
2024,10,Principado de Asturias,America,Ecuador,51,383,7
2024,10,Principado de Asturias,America,Estados Unidos de America,2371,24421,10
2024,10,Principado de Asturias,America,Mexico,491,4615,9
2024,10,Principado de Asturias,America,Paraguay,103,814,7
2024,10,Principado de Asturias,America,Peru,54,319,5
2024,10,Principado de Asturias,America,Republica Dominicana,80,1032,12
2024,10,Principado de Asturias,America,Uruguay,77,662,8
2024,10,Principado de Asturias,America,Venezuela,137,1192,8
2024,10,Region de Murcia,America,Argentina,219,2168,9
2024,10,Region de Murcia,America,Bolivia,51,235,4
2024,10,Region de Murcia,America,Brasil,300,1530,5
2024,10,Region de Murcia,America,Canada,519,2543,4
2024,10,Region de Murcia,America,Chile,77,485,6
2024,10,Region de Murcia,America,Colombia,1036,7874,7
2024,10,Region de Murcia,America,Ecuador,532,3458,6
2024,10,Region de Murcia,America,Estados Unidos de America,4117,33759,8
2024,10,Region de Murcia,America,Guatemala,95,1036,10
2024,10,Region de Murcia,America,Honduras,53,535,10
2024,10,Region de Murcia,America,Mexico,222,2020,9
2024,10,Region de Murcia,America,Nicaragua,58,499,8
2024,10,Region de Murcia,America,Paraguay,93,707,7
2024,10,Region de Murcia,America,Peru,60,438,7
2024,10,Region de Murcia,America,Uruguay,48,514,10
2024,10,Region de Murcia,America,Venezuela,139,959,6
2024,11,Andalucia,America,Argentina,4333,39071,9
2024,11,Andalucia,America,Bolivia,193,978,5
2024,11,Andalucia,America,Brasil,5047,33507,6
2024,11,Andalucia,America,Canada,8524,53975,6
2024,11,Andalucia,America,Chile,911,6329,6
2024,11,Andalucia,America,Colombia,5169,37679,7
2024,11,Andalucia,America,Costa Rica,181,1663,9
2024,11,Andalucia,America,Cuba,166,755,4
2024,11,Andalucia,America,Ecuador,564,3656,6
2024,11,Andalucia,America,El Salvador,164,1602,9
2024,11,Andalucia,America,Estados Unidos de America,46525,325523,7
2024,11,Andalucia,America,Guatemala,244,2565,10
2024,11,Andalucia,America,Honduras,443,3721,8
2024,11,Andalucia,America,Jamaica,105,975,9
2024,11,Andalucia,America,Mexico,3007,22644,7
2024,11,Andalucia,America,Nicaragua,372,3060,8
2024,11,Andalucia,America,Panama,248,2156,8
2024,11,Andalucia,America,Paraguay,765,6835,8
2024,11,Andalucia,America,Peru,641,5297,8
2024,11,Andalucia,America,Republica Dominicana,258,1854,7
2024,11,Andalucia,America,Uruguay,500,4856,9
2024,11,Andalucia,America,Venezuela,1015,7796,7
2024,11,Aragon,America,Argentina,301,2472,8
2024,11,Aragon,America,Brasil,327,2386,7
2024,11,Aragon,America,Canada,209,1350,6
2024,11,Aragon,America,Chile,137,1005,7
2024,11,Aragon,America,Colombia,1227,9038,7
2024,11,Aragon,America,Ecuador,222,1308,5
2024,11,Aragon,America,El Salvador,50,373,7
2024,11,Aragon,America,Estados Unidos de America,2631,24666,9
2024,11,Aragon,America,Guatemala,45,294,6
2024,11,Aragon,America,Honduras,79,761,9
2024,11,Aragon,America,Mexico,391,3388,8
2024,11,Aragon,America,Nicaragua,188,1539,8
2024,11,Aragon,America,Peru,158,1007,6
2024,11,Aragon,America,Republica Dominicana,72,441,6
2024,11,Aragon,America,Uruguay,54,396,7
2024,11,Aragon,America,Venezuela,258,1850,7
2024,11,Canarias,America,Argentina,816,6531,8
2024,11,Canarias,America,Brasil,1161,5556,4
2024,11,Canarias,America,Canada,2085,11461,5
2024,11,Canarias,America,Chile,253,1879,7
2024,11,Canarias,America,Colombia,2190,16432,7
2024,11,Canarias,America,Costa Rica,52,428,8
2024,11,Canarias,America,Cuba,173,874,5
2024,11,Canarias,America,Ecuador,140,1034,7
2024,11,Canarias,America,El Salvador,32,243,7
2024,11,Canarias,America,Estados Unidos de America,10732,64461,6
2024,11,Canarias,America,Guatemala,40,473,11
2024,11,Canarias,America,Honduras,111,879,7
2024,11,Canarias,America,Jamaica,55,234,4
2024,11,Canarias,America,Mexico,510,3822,7
2024,11,Canarias,America,Panama,81,505,6
2024,11,Canarias,America,Paraguay,89,707,7
2024,11,Canarias,America,Peru,146,952,6
2024,11,Canarias,America,Republica Dominicana,55,305,5
2024,11,Canarias,America,Uruguay,244,2049,8
2024,11,Canarias,America,Venezuela,1052,7270,6
2024,11,Cantabria,America,Argentina,127,1257,9
2024,11,Cantabria,America,Brasil,120,816,6
2024,11,Cantabria,America,Canada,56,314,5
2024,11,Cantabria,America,Chile,50,430,8
2024,11,Cantabria,America,Colombia,467,3456,7
2024,11,Cantabria,America,Estados Unidos de America,1115,9701,8
2024,11,Cantabria,America,Mexico,303,2697,8
2024,11,Cantabria,America,Paraguay,44,326,7
2024,11,Cantabria,America,Peru,91,710,7
2024,11,Cantabria,America,Uruguay,30,288,9
2024,11,Cantabria,America,Venezuela,89,605,6
2024,11,Castilla - La Mancha,America,Argentina,407,2567,6
2024,11,Castilla - La Mancha,America,Bolivia,47,299,6
2024,11,Castilla - La Mancha,America,Brasil,430,2632,6
2024,11,Castilla - La Mancha,America,Canada,268,1612,6
2024,11,Castilla - La Mancha,America,Chile,223,1037,4
2024,11,Castilla - La Mancha,America,Colombia,2077,14739,7
2024,11,Castilla - La Mancha,America,Costa Rica,47,233,5
2024,11,Castilla - La Mancha,America,Cuba,32,116,3
2024,11,Castilla - La Mancha,America,Ecuador,226,1663,7
2024,11,Castilla - La Mancha,America,El Salvador,61,502,8
2024,11,Castilla - La Mancha,America,Estados Unidos de America,4696,43349,9
2024,11,Castilla - La Mancha,America,Guatemala,67,405,6
2024,11,Castilla - La Mancha,America,Honduras,126,1096,8
2024,11,Castilla - La Mancha,America,Mexico,618,4110,6
2024,11,Castilla - La Mancha,America,Nicaragua,46,429,9
2024,11,Castilla - La Mancha,America,Panama,48,402,8
2024,11,Castilla - La Mancha,America,Paraguay,217,1943,9
2024,11,Castilla - La Mancha,America,Peru,273,1850,6
2024,11,Castilla - La Mancha,America,Republica Dominicana,71,448,6
2024,11,Castilla - La Mancha,America,Uruguay,73,340,4
2024,11,Castilla - La Mancha,America,Venezuela,396,2486,6
2024,11,Castilla y Leon,America,Argentina,470,3769,8
2024,11,Castilla y Leon,America,Bolivia,37,210,5
2024,11,Castilla y Leon,America,Brasil,1238,7684,6
2024,11,Castilla y Leon,America,Canada,369,2067,5
2024,11,Castilla y Leon,America,Chile,223,1281,5
2024,11,Castilla y Leon,America,Colombia,1995,14049,7
2024,11,Castilla y Leon,America,Costa Rica,35,262,7
2024,11,Castilla y Leon,America,Cuba,48,138,2
2024,11,Castilla y Leon,America,Ecuador,211,1373,6
2024,11,Castilla y Leon,America,El Salvador,40,295,7
2024,11,Castilla y Leon,America,Estados Unidos de America,4949,45796,9
2024,11,Castilla y Leon,America,Guatemala,76,625,8
2024,11,Castilla y Leon,America,Honduras,159,1297,8
2024,11,Castilla y Leon,America,Mexico,810,6703,8
2024,11,Castilla y Leon,America,Panama,55,251,4
